0,1,2,3,4,5,6,7,8,9
ResistForever,UCH8JtICu_3SWFg1-vF_XZCw,67.0,10830,18,1,False,2013-08-23,,2019-03-01
Resolute TV,UC4xhmlfIz1yHMGS_jIWRPyw,246.0,10425,155,0,True,2017-02-27,,2020-09-22
resolv65,UClwARsCV9eKZEtsJiFo5uZQ,26.0,63642,14,0,False,2008-06-03,,2019-03-01
Resolving Reality,UC2KpwbMO_GPFPf0CIPxsUFA,2230.0,89324,27,0,True,2017-11-26,,2019-11-02
RessaFani,UCHjlfO3Zv6_uRChUya8bgsQ,1406.0,5047301,29,25,False,2007-10-14,2019-09-13,2019-03-01
Restoring Order,UCPAO-LHJbi5mPj1OLMLRUKQ,3620.0,89725,154,1,True,2019-11-21,,2021-02-18
Restoring The Faith,UCxWsBqPdJ_WMLGA6UU-OZ9w,4780.0,148006,327,3,True,2019-05-17,,2021-03-15
Resurgence Network,UCBW24hTGf7vrteaTqAoJgCQ,1440.0,4445,31,31,True,2020-08-25,2021-02-19,2020-10-21
ResurrectBritain,UCSW-tOjxKDm4LQ7GUErO31g,123.0,6294,7,0,True,2017-03-03,,2020-12-28
Resurrection Europa,UCN3tOgo3UEpvPQgChYf9vvg,14877.0,500739,47,26,True,2018-11-24,,2020-11-03
RetroRebel,UCuJbKFm8g0UjuVXq1Ty8fkg,761.0,26893,8,0,True,2012-09-09,,2020-09-06
RetroYiğit,UCrBo5wSjhfpeLNEb_DN_eLg,4892.0,2165486,266,266,False,2013-06-22,2019-11-27,2019-03-01
Return To Tradition,UCbgdypwXSo0GzWSVTaiMPJg,25456.0,3016116,1202,0,True,2018-06-19,,2019-03-01
ReuploadsGalore3,UC_OrmQYfiQEAdacd-bKr9EQ,5019.0,2185781,74,4,False,2015-04-21,2019-07-30,2019-03-01
Rev0Luci0nari0,UCVbcqyQw1M7i9nY0rxQE8jg,87.0,127779,9,0,True,2008-01-31,,2021-01-19
Revcon Media,UCc7nGMWfSL48llqTeyQNQ_Q,902.0,185341,39,35,False,2018-01-26,2021-03-04,2019-03-01
Rev Donald Spitz 15,UCz0lY6dhELNyAywfLaVA4mw,649.0,274243,27,1,False,2011-02-19,,2019-03-01
Rev Donald Spitz 29,UCDlmkkPaa3f-iWoJ0wuv7kw,0.0,737607,51,1,False,2012-03-09,2019-10-05,2019-03-01
RevelationEndTime,UC5p_DhcUS4PAvFE0mnBVdIw,27900.0,2471155,131,0,True,2015-05-24,,2020-09-05
Revelations Goyl,UCyuaQlPOsMIIXPvB8qlZsSA,1080.0,50250,160,3,True,2017-07-06,,2020-03-30
Revelations.Unveiled. Detroit,UCzdHmivTgs3pzf_lHY70AFw,295.0,5088,370,0,True,2018-08-12,,2019-03-01
Revenge Of The Cis,UC7Ql1bhBYk8LVMpZfkRZJGQ,18966.0,4257933,1596,12,False,2017-08-22,,2021-04-09
Revenge of the North,UCd1B3uE74opRDQZq0KkD6gQ,51.0,25969,10,3,False,2011-06-17,2019-06-05,2019-03-01
Reverend Simon Sideways,UCazjg_kYZHVqscSSB9lmhOA,51811.0,5913813,222,182,False,2013-07-27,2020-02-29,2019-03-01
Reverse Flash,UCEPwo4Wj2vDc6BhINtvPofw,10.0,1406,2,1,False,2012-02-25,,2019-03-01
ReversingAutism1,UC8RiTjPhqGjo2ZpAM0U-57Q,109.0,41099,21,0,True,2011-04-02,,2021-03-20
Reversing The Spell,UCqKcL1-UPAKP9z8uv35d-aQ,5589.0,468235,109,1,False,2013-09-08,,2019-03-01
RevMichelleHopkinsMann,UCBw57UIatFoishbWSeejGaw,76200.0,35000024,389,0,True,2011-11-03,,2019-03-01
Rev NS Front,UC0GxW3lk-OnzXmOF8jvaBFw,8.0,178,2,1,False,2018-03-19,2020-11-15,2019-03-01
RevolutionaryHistory,UCr8QpA01f7RuIlxHEWNIwpA,2134.0,2955333,4,0,True,2014-04-05,,2019-03-01
Revolutionary Traditionalist,UCHdFPOJ_Y_U57xLPdZ4m4pg,22.0,4670,29,0,True,2018-08-07,,2020-11-05
Revolutionary Videos,UCgV4zUqwJu7ICgteaiYOkBQ,186.0,6671,45,45,False,2016-05-31,2020-11-19,2020-05-06
revolutionmuslim1,UC1g2dkni8Sbb6t9WuuinTBQ,48.0,12009,2,0,False,2009-07-02,,2019-03-01
Revolution Radio,UCTorBEZ4oy7oT8miVMgCOng,28.0,841,51,0,True,2018-12-04,,2019-10-03
RevRadmedia,UCAo1zHfSUWa4rSpYcuBozbQ,729.0,72966,121,0,True,2015-07-31,,2020-11-25
RewoundNews,UCildXxgBAp-ESmd3NleeVHw,78.0,52805,4,0,True,2015-01-19,,2021-01-02
Rezistenţa Albă,UCfyt18gA0Eoa_yrV2ZA84kQ,107.0,13643,11,8,False,2017-09-12,2019-06-05,2019-03-01
Rezistenta Nationala,UCS1HMYI7byQ_PbHBDZPyZgA,73.0,17802,9,1,False,2011-09-21,2019-06-05,2019-03-01
RFB 3,UCbTazbVtE6SyhK-VQXrtmvQ,34900.0,425574,32,1,True,2018-03-06,,2020-10-19
RFB II,UCcDC6kQcOgMw1fNTwgiBn_Q,130522.0,10292355,383,377,False,2016-10-24,2020-10-16,2020-08-21
rfdhse,UCOUs-4kD4VHSiDOiyGG5Daw,8.0,2832,3,0,False,2009-05-06,,2019-03-01
RFSAFE,UC0QQ-1oXXi-BwQlq6dEG6vQ,1880.0,858085,176,0,True,2013-11-21,,2021-07-11
RGTsilversteam,UCGsj7inEOJwGuMxLMtFDI3w,54.0,8408,9,0,False,2006-08-10,,2019-03-01
R. H.,UCTZ284sZwGFH5gy5eGOKRnw,10.0,335,3,1,False,2017-08-16,2021-03-07,2019-03-01
RH Diffusion,UCJCc6ffwLKic3pBDSYyabBQ,328.0,58532,11,0,True,2015-07-31,,2020-12-13
RheaPage,UCjfoKh_Bx8YT6NWumkBww-Q,24.0,6110,2,0,True,2011-12-14,,2021-01-19
Rhodie Videos,UCserBOtcp68MNkVRkYCztMw,2510.0,1525304,18,0,True,2007-07-27,,2020-09-12
Riastrad,UCdbdxndMi9GBQX1W6y-B80Q,2111.0,437600,91,15,False,2018-07-13,2019-06-05,2019-03-01
Ricardo Ruiz,UCXZXj5KotSzQBQDKdK-o49Q,1220.0,666591,348,0,True,2014-10-17,,2020-12-11
Rica The Hopeful Voluntarist,UCuY6Iqpr1lyztKwMieUSPbA,3020.0,140429,459,0,True,2014-10-16,,2019-11-29
ricci1003,UC6gQi6Qyns55Ckuzq6f5Wvw,2000.0,1083067,143,0,True,2007-11-20,,2021-05-09
Rich,UCItDKDqXwg6WorlLmjyHM2A,775.0,7015,11,0,True,2018-03-27,,2021-03-13
Richard Dolan,UCnaIeNm-jSa1l8yHrn7PlQg,86100.0,9756731,337,1,True,2008-10-15,,2020-05-25
Richard Grove,UCnYKjBrI1ErwhDprla7Unwg,35200.0,3826890,171,0,True,2009-06-18,,2020-09-27
Richard Inman,UCm-TOwUvcGRFOFm7bu6VSyQ,9400.0,856409,333,0,True,2013-08-24,,2020-06-18
richard magar,UC4EtjGiFbHDf5Gl0cgy6i-g,38.0,40739,161,0,True,2008-01-13,,2019-03-01
Richard Mandujano,UCPx5wB9bRynILyzuqDQHPtQ,19.0,3823,94,1,True,2012-12-24,,2019-03-01
Richard Medhurst,UCB1u_wJThc3_e5J4VVj7hQQ,14400.0,452831,868,2,False,2006-10-22,,2020-07-05
Richard Rowland,UC2RllZnM57ljlDP3N4yjbsQ,624.0,533781,217,0,False,2008-11-27,,2019-03-01
Rich C,UCH6UG0KiivTnFrjNKNWl4Rw,90.0,167252,27,0,False,2011-09-03,,2021-01-01
Rich-historgame,UCTtqqcbVUS10yI39_Vr5k4w,1072.0,679372,27,1,False,2007-12-24,2019-10-05,2019-03-01
Richie Allen,UC9k_-YZ04xSnXTwM5_25L9g,28400.0,4499089,808,3,True,2018-02-23,,2020-04-25
RichieFromBoston,UCuNfok7ozooi0LZgp6JJS4A,422951.0,104470642,2298,1549,False,2010-10-17,2020-08-29,2020-07-02
RichiefromBoston II RFB II,UCURoO0x4AWy3ZV7n-GCjfFg,25300.0,536394,29,29,False,2018-03-06,2020-11-17,2020-10-19
Rick Heskey 13.,UCKQO_Wl9Ua8Dtjl7PmN09OQ,351.0,11966,159,74,False,2018-09-19,2019-06-05,2019-03-01
Rick Mcclearn,UC0u7BdCULc58aG0NSj8XrHw,50.0,62382,48,0,True,2017-01-16,,2021-06-06
Rick Pluto,UCzAYJbDRpgZxV2UE5OW262A,495.0,496676,17,0,True,2011-09-13,,2020-09-26
Rick S,UCmInbhjgF1aikDzTmi7OszA,3.0,1355,18,1,False,2011-11-14,,2019-03-01
Ricksist Foundation,UCbtRbyPgO1hUnQiuZNMjLlw,1250.0,173099,4,0,True,2006-03-03,,2021-03-26
RICK THORNE,UCz4AnFKBw1XbalSWnCjwVeA,27735.0,4507077,264,3,True,2008-03-29,,2019-03-01
Rick Tyler,UCg5JD72wd0JLbRHwEoTjt2g,79.0,10864,46,0,True,2016-06-26,,2021-01-05
RickyBobby Sez,UCPnhGVvHZKaI81_tr9gRWAQ,214.0,3943,80,0,False,2013-03-10,2019-10-05,2019-03-01
Rigenerazione Evola,UCyk-U6kdjmJqByl_CDU_zig,336.0,15808,6,0,True,2016-01-11,,2021-02-05
Righteous Path,UCIxp-jhjZZoUDQUqeEyXOww,,44717,20,0,True,2019-01-31,,2021-04-18
Right On,UCf7Q54-dD8QN0cWIUKJ1Ctg,1189.0,66547,43,0,False,2015-08-22,2020-06-11,2019-03-01
Right Politics,UC2PXLaSL2OVJdRero5oaKsA,41.0,10235,85,83,False,2017-07-01,2021-05-14,2019-03-01
Right Reaction,UC5aeqY6H8FVhiMT4fk5AXgQ,2480.0,30091,133,130,False,2019-08-20,2021-01-13,2020-04-19
Rights And Duties,UCp89n1UE36kqyJMjJYodSsw,1900.0,125868,378,0,True,2019-07-05,,2021-01-03
Rights Crispy,UCs8Bt--_jGc8MrHeLP90HdA,28600.0,3766518,215,0,True,2010-08-30,,2020-02-23
RightsForWhites2008,UCXXNclAgXGvS9XSlrO4xCsg,146.0,50472,19,15,False,2008-10-13,,2021-07-27
Right Wing Federation,UCY7aAl1QRJ_LhMQDgU-AWxw,857.0,78179,412,0,True,2015-04-02,,2019-03-01
Right Wing Resistance USA,UCwS6OdezkRMZer6PnW4SmHg,21.0,267,15,0,False,2016-02-10,,2019-03-01
Riot Clips,UCsmlTzrflx4SwTJFtknRzDQ,2000.0,2756624,515,0,True,2011-09-24,,2020-07-30
RIOTdrone 3,UCCGntAv_4J2OjImrdotxdkw,1.0,1452,1,0,False,2014-12-14,,2019-12-27
Riposte Laïque,UCv7I-SNC4Con0BfdLEWHUPA,26900.0,20160039,875,4,True,2007-12-03,,2019-10-17
Riposte Laïque 2,UCepKLEk_iOkSVaT0MdD5_9w,6298.0,3721131,179,2,True,2010-04-11,,2019-03-01
Riposte Laïque 3,UC09cj-a_pyAXlzzvS0TD9FA,502.0,11221,7,2,False,2011-04-11,,2021-07-26
Ripsonar News,UCcuaRVUxwbHMoK1sIR57ZrA,11900.0,6846959,482,0,True,2013-10-01,,2020-08-03
RIRE IN VINE,UCNXhEWOhLYVxOmzd9aKN9uQ,11.0,6405,3,0,False,2016-04-21,,2019-03-01
Rise Above Movement HQ,UC-WToFQmX12fwHBP5-653IA,188.0,3844,3,0,False,2019-02-24,2020-01-02,2019-03-01
riseimages2,UC-kC2Js6QUR2s7eUFlzFelA,557.0,899712,98,0,True,2011-01-08,,2020-09-10
Rise of Nationalism,UCbMpZ6TPDlHBkd83S7x29tQ,74.0,138998,14,0,True,2016-01-09,,2020-09-19
Rise Up Children Of God,UC5YmbFrJvmJ5vXf3-cGY0Bg,0.0,485089,212,67,False,2014-06-27,2020-12-02,2019-03-01
Riss Flex,UCltOQRxeZP0ZngjShgowm0Q,77200.0,264572,123,22,True,2013-09-01,,2021-07-03
River of Truth,UCMN6_0rZczllwlg9XpFdvow,270.0,4797,54,54,False,2018-10-26,2021-07-28,2020-12-10
River sails,UCePpvvWUhYUvNlOHkWJsJKQ,574.0,155724,51,0,False,2017-11-10,2020-06-11,2019-03-01
Riversails 1,UCBMwEj02_zVy-68O0TL88gQ,1335.0,485698,26,0,False,2017-12-08,2021-06-05,2019-03-01
RivoluzioneFascista,UCktDDtszAqy1zzmgOjJlODA,40.0,14379,2,0,False,2009-06-18,,2019-03-01
RiZiYFoShiZZiY,UC6kWIcDRJQJCkgf-wL4zrbw,3.0,1800,4,0,False,2008-10-13,,2020-09-27
rjcultra88,UCslhNdQW-QxWc8s2W_BhjiQ,4.0,58952,1,1,False,2007-11-19,2020-11-15,2019-03-01
RMK Records - Topic,UCreF2r0FofThwTDrEm3u15A,503.0,2136807,510,15,False,2018-08-16,2020-07-02,2019-03-01
rmm413c,UC7Db_jTrNIxYZ0389NpA5NQ,3250.0,5947848,167,0,True,2008-07-28,,2021-06-04
rng17582,UCe0eaGmKnONO2ez3Ag8Fpiw,75.0,6337,23,21,True,2013-09-19,2021-01-27,2020-12-19
RnRPride,UCh4nLm1VT8sJ0wBBOQ79bmw,535.0,1447373,68,53,False,2010-01-25,2019-06-05,2019-03-01
Roach43,UCVhQmLuZRDIvR0LHumDdNsQ,873.0,429531,117,3,True,2014-04-23,,2019-03-01
RoArmy Lyrics,UCPqHZSdKNT-tuKGXJKRUqFg,20.0,5063,2,0,True,2018-07-15,,2020-10-25
R.O.A.R. (Reclaim Our American Republic),UCE_ICvjRpQYNCCGV_milVJw,274.0,120609,64,0,True,2017-12-04,,2021-02-13
RoastedPeanut | Minecraft & More,UCQLeyXrEXH0Bsx3teYXjkDQ,18.0,153,2,0,False,2014-03-15,,2019-03-01
rob1985123,UCYUPODtkmgWneYH3hVlLCdw,89.0,37441,10,0,False,2008-10-01,,2020-07-02
Rob Ager,UC72yyRtcpihPcAKxtHTtpgQ,50571.0,5335089,69,0,False,2012-05-10,,2019-03-01
Robbie Dee Woody,UCLSnuO3pWYxiApCyE6GCqlw,394.0,76951,28,0,True,2014-04-15,,2020-02-05
Rob Braxman Tech,UCYVU6rModlGxvJbszCclGGw,320000.0,11966213,450,0,True,2015-03-24,,2021-07-28
RobCruz,UC3A1iBc8ZtNkDNYOqUKRp5Q,1923.0,304961,49,0,False,2011-09-28,,2019-03-01
Robert Alonso Presenta,UC68jXtlMT-MvClN10PW3Vag,4800.0,1713546,702,0,True,2009-04-25,,2019-03-01
robertcbeck,UC4u4t71ThOW200FJ4mQbuJA,91.0,42712,5,0,True,2007-07-02,,2020-10-03
Robert Chandler,UC1s4K0Gw_qfM7CKCdr4h8-g,2.0,141,4,0,False,2009-01-07,,2021-02-20
Robert Dave Myrland,UCupdMDP9UdaeQKkmeqIwS1w,150.0,13070,143,0,True,2014-07-28,,2020-05-12
Robert David Steele,UC6PZI1INnP6MQv03VAZnssA,113000.0,5173743,1,0,False,2013-05-05,2020-11-30,2020-02-21
Robert David Steele,UC6PZI1INnP6MQv03VAZnssA,113000.0,5173743,278,275,False,2013-05-05,2020-11-30,2020-02-21
Robert Exter,UCHD1RZsaKbNvqdYuxb_a3EQ,8860.0,3048436,486,0,True,2010-08-03,,2020-01-30
Robert Inlakesh,UCYfS9DP2GHHkyYD-AdMLewQ,3770.0,410076,354,0,True,2017-05-19,,2020-06-19
Robert Mugabe,UCpiZkiSn54jMBXVeJNICXWQ,1830.0,775728,57,0,True,2009-09-04,,2020-09-06
Roberto Seixas,UC-OqkTTF59ByIXirm4rtJPg,0.0,42,1,1,False,2018-09-13,2019-06-05,2019-03-01
Robert Piris,UCom2ikerpxT5BBcuw1T3RAw,1263.0,613021,880,1,False,2013-06-22,2019-10-05,2019-03-01
Robert Rosenkvist,UCgUPcix8wjhq5PBURDByH8Q,96.0,22975,63,1,False,2015-06-12,2019-10-05,2019-03-01
Robin DeLorenzo,UCUfhG6THY81jz1dLQ3izq4g,15700.0,42312,61,0,True,2009-03-31,,2021-03-04
robinlue2008,UCaH91CN8tHt5PtZkQfLWF6A,8850.0,1434276,94,1,False,2008-03-09,,2019-03-01
RobUniv,UCLsbDMpbtIakZM8Q_R2_jXg,3000.0,3540259,14,0,True,2006-05-25,,2021-04-17
Rob W,UCqDX3wgfmnhR__MJUk0xKKw,54.0,61305,26,0,True,2009-05-31,,2020-07-13
Robyn Young,UC-YThgOuHx_7th-sKILpW2Q,34.0,78558,91,0,False,2008-01-29,,2019-03-01
RockAndRollMassacre,UC0xxZqhJhpZ7SrBwp9z_Hwg,1310.0,3083556,71,0,True,2007-03-28,,2020-09-27
RockingMrE,UCzOnXvfwc32YEiwTe_8Nf-g,36600.0,4923177,628,1,True,2006-10-08,,2020-10-27
Rock LeGarde,UC9R5VyPKBRjGy1YnvUyJ9WQ,996.0,1202588,60,0,False,2012-12-22,,2021-01-04
Rode,UCImDdEGS_gUuItZT75ocPAw,34.0,23803,6,2,False,2014-06-16,2019-07-27,2019-03-01
rodre williams,UCQGLNMVVZu-qmGbmW_0KauA,14.0,7446,5,0,False,2013-11-03,,2019-03-01
Rodrigo Campedelli,UCmsnedSS6rcDwa_bvpxYDJA,12120.0,3166761,306,257,True,2014-04-07,,2020-07-18
Rod Webber,UCZU38zTfIYm4tPJRYKdbnQw,8554.0,3111501,893,1,False,2006-09-01,,2019-03-01
Roflcoptosaurus,UC3hAwmZ4JsuALrTjGafwGUg,116.0,134426,7,0,False,2011-08-06,,2019-03-01
Roger Beckamp,UCUYQypt91KuQPHRgr1k8wlg,30000.0,4846900,135,0,True,2018-08-01,,2019-12-17
Roger Buck,UCl4-9CzVADQRKnS9-FZvu2Q,479.0,22078,34,0,False,2015-01-30,,2019-03-01
Roger Defrance,UCjjGGcW2347Mydj3-ArvgaA,218.0,242234,6,1,True,2012-12-26,,2020-04-19
rogerinhogameplays420,UCX7_sMQEFKoqgaZKfvSFG1Q,211.0,85100,15,1,False,2018-02-01,2020-11-15,2019-03-01
Roger Kiggers,UCo0isJOghuLjeGIaJ1srHng,1870.0,993753,2,0,False,2014-02-11,,2020-09-26
rogue nation,UCqoCx0D7B5wrmmt-_79gFWw,32400.0,11360408,910,0,False,2017-08-24,,2020-02-23
rohbags,UCCl6mDOLX1OweFsDdQeF4DA,168.0,151447,10,0,False,2006-11-21,,2019-12-30
Roland Helie,UCwjy9I0XZhSOsanviWu0n9A,528.0,252841,37,0,True,2014-10-15,,2020-07-11
Rolf Gunnar Rolfsson,UCX-sgs_huXAwj2aVjFNDAuA,161.0,47220,23,13,False,2016-11-06,2019-06-05,2019-03-01
Rollo Tomassi,UC8eLDzfH6YfZRDbDuMsNWiA,40900.0,3465135,296,0,True,2016-01-13,,2020-05-19
Roman201220121,UCxlP8ulYDMenQyKP6lteLLg,622.0,624175,71,0,True,2012-06-13,,2019-03-01
Roman God,UCOXDOe6pbxHp9JkLk7m9gBQ,0.0,29847,63,58,False,2019-01-02,2021-01-27,2019-03-01
Romanian TVee,UC8RJExf7iNpV6tp6hvNtwww,117000.0,16341121,1566,23,False,2006-10-28,,2020-09-05
Roman Möseneder,UC80lsnrNmt7-gznfeUXR02A,3440.0,61892,21,5,True,2018-10-21,,2020-06-09
ROMEA TV,UCbzQmyUM_B8gR9E3ojLsR9w,5180.0,6888579,1492,2,True,2006-11-12,,2019-12-20
Romina Lucia Vitali,UCaiOJj-B7Z_qKPUm-lRG8wQ,15.0,6800,1,1,False,2016-07-31,2020-11-15,2019-03-01
ronaldjacksonX,UCQ01noAYhIEED0_7Y0S1PAw,218.0,708750,14,0,False,2010-02-08,,2019-03-01
Ron Cameron,UCafUvBH9MQuZrIjCr0EuCng,115.0,6852,3,0,True,2018-04-23,,2020-09-15
Ron Citizen,UClx3KcHubREuciUyUYR49lQ,1778.0,3255679,186,2,True,2006-11-02,,2019-03-01
RoninResistance,UC2kSwWfyF09DozTlyNTXmXQ,438.0,399227,20,0,True,2008-08-20,,2021-03-28
Ronny Macdonald,UCOlgKcvR-DQd360NEt3lHZQ,0.0,1882,5,1,False,2013-07-02,,2019-03-01
Ron Partain,UCPdGaGOdF30YG4dGpDj3pdg,83.0,43091,29,0,False,2006-11-17,,2019-03-01
RonPaul FanInChicago,UC_Qqmxeu04CMLWNwaujcA_A,2.0,318,18,0,True,2020-04-25,,2020-06-05
RonPaulFriends,UCTmQoW4m2LfAVM6Yj9Rq0vg,5220.0,2425685,199,0,True,2009-10-17,,2021-01-12
RonPaulFriends2,UC7Mg2RvN2L-_M7eg0IcTmTw,3870.0,2277189,199,0,True,2011-03-17,,2021-01-12
RonPaulLibertyReport,UCkJ1N-7g9Q6n7KnriGit-Ig,189880.0,19633032,1920,3,True,2015-03-23,,2019-03-01
Roodd92,UC4FSbEHK3TNJLovnjHuByGQ,9614.0,17515038,93,0,False,2010-09-24,,2019-03-01
Roofuscat 2 who's name?,UCa-_aE9TgMKS80pY-sDU1eA,790.0,67313,375,1,True,2013-12-06,,2019-03-01
Roosh Hour Clips,UCw1DoneC0bVKbFVAr6KTQbw,4349.0,255748,95,95,False,2019-02-02,2020-07-13,2019-03-01
Roosh V,UC16j6EppP0K85CzYMduNCqw,59654.0,8510774,286,279,False,2006-03-03,2020-07-13,2020-07-07
Rorschach,UC6Q686BfLZ61KF-K8OIDjvw,1505.0,2258097,202,0,True,2010-11-05,,2019-03-01
Rosanne Lou,UCnYmdP-UPRlcZn3CQm6Aj6w,200.0,79748,45,20,True,2016-09-05,2021-06-05,2019-03-01
Rose of Dawn,UCA_EUxErCYiD4SZXRfaZnIg,39800.0,3664306,183,0,True,2009-04-19,,2020-10-15
rosette delacroix,UCh0VSMtHv6yka0hi8kbJPkQ,13789.0,1287362,150,126,False,2016-01-24,2019-06-05,2019-03-01
Rose Unplugged,UCsTqCwQNqofynQtYXoY8AgA,626.0,51485,21,1,True,2020-05-19,,2021-05-16
Ross Domoney,UCkmuCirjOA_jLuUHLghqsfg,318.0,378536,34,0,True,2007-03-17,,2020-02-04
Rostyslav Ivanyk,UCHhwcndxiVKMfYurJxQry2A,152.0,139876,12,0,True,2011-11-07,,2020-07-25
Rowan Ellis,UCniXurp_3xcDh923eiqGX3w,66373.0,5422872,213,0,False,2006-11-27,,2019-03-01
RP4409,UCvHc7O1d14XTAOikmmwuYpw,80600.0,66013430,341,0,True,2007-08-27,,2020-01-30
rpmackey,UCtHXNOdo7CnCWzptKQL8pdQ,569.0,1623509,131,0,True,2006-08-27,,2021-02-07
RPW,UCdGVD4QzNyUrfyX5oiZVtfQ,39754.0,6680607,337,0,False,2009-06-30,,2019-03-01
RRETH ISLAMIT,UCh6q4vIyHr0E2j6VNtciGrg,242.0,58769,24,0,False,2017-02-10,,2019-03-01
RS Marko,UCTOE_UsZYy9zT4HgMwqR9mw,132.0,29315,39,0,False,2006-09-28,2019-10-05,2019-03-01
RSNBH,UCTKLSSt4MEm_D340ogd_pWw,12000.0,1013243,75,57,True,2010-08-10,2021-02-12,2020-06-15
RT Documentary,UCx8LIRh6VuPamPrqYDNF2QQ,1190000.0,376528915,2059,2,True,2011-10-10,,2021-03-17
RTR TRUTH MEDIA,UCAxy9vKN0Uh3N8kbQa5gG1A,15231.0,684274,543,3,True,2014-11-08,,2019-03-01
RTT : Guns & Gear,UCts3hVivpY30JOWcoCsTH0w,21700.0,2362688,421,0,True,2011-07-11,,2020-08-14
rtxyz1,UCs084awzNqyFnrrZJiEKyGw,7770.0,5114217,257,0,True,2007-07-30,,2020-04-18
RT Россия,UCBYuh1pQeFJx-MI2t3nHxwQ,20800.0,1774585,109,0,True,2020-10-30,,2021-03-17
Rubber Ring,UCjUMWjtHr9hzA5-CoHdeLGA,7960.0,429036,284,283,False,2019-11-15,2020-10-11,2020-08-10
Rubikon,UCGlLhP5VrrLR5S4nQfZvGUQ,92600.0,7753486,219,215,False,2017-07-25,2020-11-12,2020-05-16
Rubystars0000,UCwwjdwKUvRA3L8APvfNaHDg,749.0,611931,53,0,True,2007-12-11,,2021-04-18
Rudaw English,UCgpfoWnAUbz-z0A7XRhYtNw,15400.0,4939928,1470,0,True,2016-06-21,,2019-10-21
Rüdiger Hentschel,UCCl03NF9rMRoIrISUS-sTIw,432.0,212517,434,2,True,2013-01-19,,2019-09-21
Rudi Prinsloo,UCrpI7VcO8j5zJVWvNXQIf2Q,461.0,1489988,20,0,True,2006-05-05,,2021-03-07
rudix78,UCDk_F6jJHAH1VscJ4pPZd9g,84.0,88678,223,1,True,2009-03-11,,2019-03-01
Rudro Saleh,UCB4fmZxx84GU6taspM830Zw,15.0,2094,5,0,False,2017-04-05,,2019-03-01
Rudson Channel,UCcYxgbG9LFGB7DoAzvHPQog,277.0,17738,83,0,True,2019-11-26,,2020-05-07
Rudson Channel 2 Caipira,UC92JgMNA9Q6FIm3m-ZWSWtQ,810.0,26368,129,0,True,2020-03-25,,2021-05-31
Rudy W. Giuliani,UC-9J07yyuXQTx_uZQchtwsg,101000.0,2610598,145,29,True,2019-11-04,,2021-06-03
Rufus Page,UC6vZy5wdJH0TeZSutXn-JLA,73.0,5174,47,0,True,2013-10-23,,2019-03-01
Ruhrpott Roulette,UCMm8lMIzU3Zss1rWf4dgv-g,14000.0,742797,39,1,True,2019-02-14,,2020-11-07
RUINATION media,UCBlMPbtnXHTAuG9y5AXEnig,1741.0,26225,37,35,True,2016-04-28,2021-03-14,2019-03-01
Rumpetroll90,UC30mYQ4VrHuA5ZMe1i7W7qw,2480.0,4256290,1,0,True,2007-11-22,,2020-11-11
runekeeper,UCYp-ewfX1PlQ2XGSQZKaMTg,690.0,653590,14,0,False,2006-11-06,,2019-03-01
runen,UCM5cAb-mnIEoVQPOGQK1Dkg,196.0,64651,29,0,False,2014-08-20,2019-06-05,2019-03-01
ruralkiller,UCk-vxXXhe-AvmKE9HXH1L8w,3990.0,897877,114,0,True,2009-03-16,,2020-01-02
Rus,UCybDMidFePiNOPz6xbekBrg,190.0,65986,75,1,True,2010-04-10,,2019-03-01
ruse mode,UC3mAcWqMYxFfs9PS_IN1KCQ,272.0,40924,156,1,False,2017-01-09,,2019-03-01
rusivanbg,UCIxR79UktXDjm0taIMofoQg,1720.0,1064175,340,12,True,2011-10-04,,2019-03-01
Russel Comillo,UCjly6K0eUwGXhGwyS9f2TMQ,36.0,12859,16,1,False,2017-12-20,2020-06-09,2019-03-01
Russia Good,UCzFHWLAMQ2hWPc7fbssfSUg,8110.0,2746533,279,0,True,2014-03-11,,2020-04-17
Russia Insight,UCAvBcst08Tfo4VNtIaRPTNw,696095.0,341513699,3617,10,True,2014-08-19,,2019-03-01
Russian Dissident,UCpo-fS0B5flDHM4q7GK3e7w,14.0,616,1,0,False,2019-03-20,,2019-03-01
Russian War Songs,UCJX_SOgKXy-wT823n-Ifx_w,798.0,231147,81,0,True,2018-04-13,,2021-01-02
RussiaPanzer88,UC9H73dTDxRlbaFX5T96oTTQ,4.0,3379,1,1,False,2012-04-07,2020-11-15,2019-03-01
RuStAG Netzwerk 2.0,UCDzqcM8HIt3bEh_h6NAIZ-w,5210.0,448796,32,1,True,2017-04-26,,2019-12-23
Rust E,UCMSzJypC4XVPG3csFsQEVlQ,3620.0,7280632,3,0,False,2016-01-17,,2019-12-31
Rusty Shackleford,UCyER7BjFXY7BBxgF-Dc-GmA,11.0,1730,7,0,True,2016-01-21,,2021-06-04
RutherfordInstitute,UCfLI_hEHfIV0B7mIWmajahw,7140.0,1530359,345,0,True,2006-11-28,,2020-06-04
RVproduction,UCow_ZOHp6YQjGMZDnbrhxlQ,94.0,66076,2,0,True,2010-08-21,,2020-12-19
RvTHEORY6,UC7DrJZV0XbnXJxLi5TzadiA,2320.0,180331,366,0,True,2011-11-08,,2020-04-18
RWDS Official,UCBRUTc--wskH2dQv81v6vbQ,658.0,78948,3,0,True,2017-03-12,,2020-09-19
